file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,no_servicio,cuenta,tarifa,periodo_inicio_raw,periodo_fin_raw,periodo_inicio,periodo_fin,kwh,importe,pagos_pendientes,billing_days,period_key,pdf_no_servicio_nunique,pdf_cuenta_nunique,flag_pdf_mixed_no_servicio,flag_pdf_mixed_cuenta,kwh_por_dia,importe_por_dia,costo_por_kwh,flag_missing_kwh,flag_missing_dates,flag_bad_days
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,502,2651.0,2651.0,61.0,2024-12-09__2025-02-07,1,1,False,False,8.229508196721312,43.459016393442624,5.280876494023905,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,522,2757.0,2757.0,60.0,2024-10-11__2024-12-09,1,1,False,False,8.7,45.95,5.281609195402299,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,590,3105.0,3105.0,61.0,2024-08-12__2024-10-11,1,1,False,False,9.672131147540984,50.90163934426229,5.262711864406779,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,669,3487.0,3487.0,64.0,2024-06-10__2024-08-12,1,1,False,False,10.453125,54.484375,5.212257100149476,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,09 ABR 24,10 JUN 24,2024-04-09,2024-06-10,665,3400.0,3400.0,63.0,2024-04-09__2024-06-10,1,1,False,False,10.555555555555555,53.96825396825397,5.112781954887218,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Omnia/109211004870_.pdf,109211004870_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Omnia,,,109211004870,16DP52P011620096,PDBT,08 FEB 24,09 ABR 24,2024-02-08,2024-04-09,607,3111.0,3111.0,62.0,2024-02-08__2024-04-09,1,1,False,False,9.790322580645162,50.17741935483871,5.125205930807248,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 AGO 25,10 OCT 25,2025-08-11,2025-10-10,2007,10575.0,10575.0,61.0,2025-08-11__2025-10-10,1,1,False,False,32.90163934426229,173.36065573770492,5.2690582959641254,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 25,11 AGO 25,2025-06-10,2025-08-11,1736,9292.0,9292.0,63.0,2025-06-10__2025-08-11,1,1,False,False,27.555555555555557,147.4920634920635,5.352534562211981,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 ABR 25,10 JUN 25,2025-04-08,2025-06-10,1510,7800.0,7800.0,64.0,2025-04-08__2025-06-10,1,1,False,False,23.59375,121.875,5.1655629139072845,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,07 FEB 25,08 ABR 25,2025-02-07,2025-04-08,1334,6901.0,6901.0,61.0,2025-02-07__2025-04-08,1,1,False,False,21.868852459016395,113.1311475409836,5.173163418290854,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,1285,6734.0,6734.0,61.0,2024-12-09__2025-02-07,1,1,False,False,21.065573770491802,110.39344262295081,5.240466926070039,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,1357,7022.0,7022.0,60.0,2024-10-11__2024-12-09,1,1,False,False,22.616666666666667,117.03333333333333,5.174649963154017,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,1435,7420.0,7420.0,61.0,2024-08-12__2024-10-11,1,1,False,False,23.524590163934427,121.63934426229508,5.170731707317073,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,110,649.0,649.0,64.0,2024-06-10__2024-08-12,1,1,False,False,1.71875,10.140625,5.9,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 ABR 24,10 JUN 24,2024-04-09,2024-06-10,1484,7477.0,7477.0,63.0,2024-04-09__2024-06-10,1,1,False,False,23.555555555555557,118.68253968253968,5.038409703504043,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 FEB 24,09 ABR 24,2024-02-08,2024-04-09,1482,7464.0,7464.0,62.0,2024-02-08__2024-04-09,1,1,False,False,23.903225806451612,120.38709677419355,5.036437246963563,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (1).pdf,109211104033 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 DIC 23,08 FEB 24,2023-12-08,2024-02-08,1654,8217.0,8217.0,63.0,2023-12-08__2024-02-08,1,1,False,False,26.253968253968253,130.42857142857142,4.967956469165659,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 25,11 AGO 25,2025-06-10,2025-08-11,1736,9292.0,9292.0,63.0,2025-06-10__2025-08-11,1,1,False,False,27.555555555555557,147.4920634920635,5.352534562211981,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 ABR 25,10 JUN 25,2025-04-08,2025-06-10,1510,7800.0,7800.0,64.0,2025-04-08__2025-06-10,1,1,False,False,23.59375,121.875,5.1655629139072845,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,07 FEB 25,08 ABR 25,2025-02-07,2025-04-08,1334,6901.0,6901.0,61.0,2025-02-07__2025-04-08,1,1,False,False,21.868852459016395,113.1311475409836,5.173163418290854,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,1285,6734.0,6734.0,61.0,2024-12-09__2025-02-07,1,1,False,False,21.065573770491802,110.39344262295081,5.240466926070039,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,1357,7022.0,7022.0,60.0,2024-10-11__2024-12-09,1,1,False,False,22.616666666666667,117.03333333333333,5.174649963154017,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,1435,7420.0,7420.0,61.0,2024-08-12__2024-10-11,1,1,False,False,23.524590163934427,121.63934426229508,5.170731707317073,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,110,649.0,649.0,64.0,2024-06-10__2024-08-12,1,1,False,False,1.71875,10.140625,5.9,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 ABR 24,10 JUN 24,2024-04-09,2024-06-10,1484,7477.0,7477.0,63.0,2024-04-09__2024-06-10,1,1,False,False,23.555555555555557,118.68253968253968,5.038409703504043,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 FEB 24,09 ABR 24,2024-02-08,2024-04-09,1482,7464.0,7464.0,62.0,2024-02-08__2024-04-09,1,1,False,False,23.903225806451612,120.38709677419355,5.036437246963563,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 DIC 23,08 FEB 24,2023-12-08,2024-02-08,1654,8217.0,8217.0,63.0,2023-12-08__2024-02-08,1,1,False,False,26.253968253968253,130.42857142857142,4.967956469165659,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (2).pdf,109211104033 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 23,08 DIC 23,2023-10-11,2023-12-08,1289,6413.0,6413.0,59.0,2023-10-11__2023-12-08,1,1,False,False,21.847457627118644,108.69491525423729,4.975174553917766,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 ABR 25,10 JUN 25,2025-04-08,2025-06-10,1510,7800.0,7800.0,64.0,2025-04-08__2025-06-10,1,1,False,False,23.59375,121.875,5.1655629139072845,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,07 FEB 25,08 ABR 25,2025-02-07,2025-04-08,1334,6901.0,6901.0,61.0,2025-02-07__2025-04-08,1,1,False,False,21.868852459016395,113.1311475409836,5.173163418290854,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,1285,6734.0,6734.0,61.0,2024-12-09__2025-02-07,1,1,False,False,21.065573770491802,110.39344262295081,5.240466926070039,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,1357,7022.0,7022.0,60.0,2024-10-11__2024-12-09,1,1,False,False,22.616666666666667,117.03333333333333,5.174649963154017,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,1435,7420.0,7420.0,61.0,2024-08-12__2024-10-11,1,1,False,False,23.524590163934427,121.63934426229508,5.170731707317073,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,110,649.0,649.0,64.0,2024-06-10__2024-08-12,1,1,False,False,1.71875,10.140625,5.9,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 ABR 24,10 JUN 24,2024-04-09,2024-06-10,1484,7477.0,7477.0,63.0,2024-04-09__2024-06-10,1,1,False,False,23.555555555555557,118.68253968253968,5.038409703504043,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 FEB 24,09 ABR 24,2024-02-08,2024-04-09,1482,7464.0,7464.0,62.0,2024-02-08__2024-04-09,1,1,False,False,23.903225806451612,120.38709677419355,5.036437246963563,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 DIC 23,08 FEB 24,2023-12-08,2024-02-08,1654,8217.0,8217.0,63.0,2023-12-08__2024-02-08,1,1,False,False,26.253968253968253,130.42857142857142,4.967956469165659,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 23,08 DIC 23,2023-10-11,2023-12-08,1289,6413.0,6413.0,59.0,2023-10-11__2023-12-08,1,1,False,False,21.847457627118644,108.69491525423729,4.975174553917766,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (3).pdf,109211104033 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 AGO 23,11 OCT 23,2023-08-11,2023-10-11,1367,6853.0,6853.0,62.0,2023-08-11__2023-10-11,1,1,False,False,22.048387096774192,110.53225806451613,5.013167520117045,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,07 FEB 25,08 ABR 25,2025-02-07,2025-04-08,1334,6901.0,6901.0,61.0,2025-02-07__2025-04-08,1,1,False,False,21.868852459016395,113.1311475409836,5.173163418290854,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,1285,6734.0,6734.0,61.0,2024-12-09__2025-02-07,1,1,False,False,21.065573770491802,110.39344262295081,5.240466926070039,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,1357,7022.0,7022.0,60.0,2024-10-11__2024-12-09,1,1,False,False,22.616666666666667,117.03333333333333,5.174649963154017,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,1435,7420.0,7420.0,61.0,2024-08-12__2024-10-11,1,1,False,False,23.524590163934427,121.63934426229508,5.170731707317073,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,110,649.0,649.0,64.0,2024-06-10__2024-08-12,1,1,False,False,1.71875,10.140625,5.9,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 ABR 24,10 JUN 24,2024-04-09,2024-06-10,1484,7477.0,7477.0,63.0,2024-04-09__2024-06-10,1,1,False,False,23.555555555555557,118.68253968253968,5.038409703504043,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 FEB 24,09 ABR 24,2024-02-08,2024-04-09,1482,7464.0,7464.0,62.0,2024-02-08__2024-04-09,1,1,False,False,23.903225806451612,120.38709677419355,5.036437246963563,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,08 DIC 23,08 FEB 24,2023-12-08,2024-02-08,1654,8217.0,8217.0,63.0,2023-12-08__2024-02-08,1,1,False,False,26.253968253968253,130.42857142857142,4.967956469165659,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 23,08 DIC 23,2023-10-11,2023-12-08,1289,6413.0,6413.0,59.0,2023-10-11__2023-12-08,1,1,False,False,21.847457627118644,108.69491525423729,4.975174553917766,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 AGO 23,11 OCT 23,2023-08-11,2023-10-11,1367,6853.0,6853.0,62.0,2023-08-11__2023-10-11,1,1,False,False,22.048387096774192,110.53225806451613,5.013167520117045,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (4).pdf,109211104033 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 JUN 23,11 AGO 23,2023-06-09,2023-08-11,1624,8241.0,8241.0,64.0,2023-06-09__2023-08-11,1,1,False,False,25.375,128.765625,5.074507389162561,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (5).pdf,109211104033 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,09 DIC 24,07 FEB 25,2024-12-09,2025-02-07,1285,6734.0,6734.0,61.0,2024-12-09__2025-02-07,1,1,False,False,21.065573770491802,110.39344262295081,5.240466926070039,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (5).pdf,109211104033 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,11 OCT 24,09 DIC 24,2024-10-11,2024-12-09,1357,7022.0,7022.0,60.0,2024-10-11__2024-12-09,1,1,False,False,22.616666666666667,117.03333333333333,5.174649963154017,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (5).pdf,109211104033 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,12 AGO 24,11 OCT 24,2024-08-12,2024-10-11,1435,7420.0,7420.0,61.0,2024-08-12__2024-10-11,1,1,False,False,23.524590163934427,121.63934426229508,5.170731707317073,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Pizza Box/109211104033 (5).pdf,109211104033 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Pizza Box,,,109211104033,16DP52P011620172,PDBT,10 JUN 24,12 AGO 24,2024-06-10,2024-08-12,110,649.0,649.0,64.0,2024-06-10__2024-08-12,1,1,False,False,1.71875,10.140625,5.9,False,False,False
